user,session_info
26316,2022-09-05 23:53:18 (item: 2659) -> 2022-09-05 23:53:35 (item: 983.0)
26360,2022-07-10 16:02:33 (item: 6460) -> 2022-07-10 16:03:01 (item: 10220.0)
26370,2022-08-28 19:29:48 (item: 2470) -> 2022-08-28 19:30:01 (item: 2393.0)
26412,2022-07-10 02:51:33 (item: 113) -> 2022-07-10 02:51:47 (item: 12067.0)
26412,2022-07-10 02:51:47 (item: 12067) -> 2022-07-10 02:51:57 (item: 15491.0)
26477,2022-05-29 13:05:41 (item: 11350) -> 2022-05-29 13:06:09 (item: 19171.0)
26537,2022-09-02 13:26:15 (item: 6300) -> 2022-09-02 13:26:29 (item: 13600.0)
26672,2022-08-26 15:17:59 (item: 8527) -> 2022-08-26 15:18:10 (item: 4939.0)
26791,2022-03-28 08:57:31 (item: 16117) -> 2022-03-28 08:58:01 (item: 16650.0)
26814,2022-09-03 17:20:30 (item: 16428) -> 2022-09-03 17:20:54 (item: 449.0)
26854,2022-08-23 17:26:59 (item: 18770) -> 2022-08-23 17:27:25 (item: 19572.0)
26885,2022-08-22 04:28:02 (item: 19271) -> 2022-08-22 04:28:19 (item: 18517.0)
26954,2022-06-17 16:23:20 (item: 11449) -> 2022-06-17 16:23:41 (item: 1178.0)
27074,2022-08-15 06:58:36 (item: 6539) -> 2022-08-15 06:58:54 (item: 3260.0)
27079,2022-09-03 02:24:25 (item: 4023) -> 2022-09-03 02:24:47 (item: 10508.0)
27278,2022-08-26 02:25:27 (item: 9178) -> 2022-08-26 02:25:43 (item: 14166.0)
27509,2022-08-15 09:34:34 (item: 16255) -> 2022-08-15 09:34:58 (item: 57.0)
27542,2022-06-20 12:25:44 (item: 5937) -> 2022-06-20 12:26:05 (item: 580.0)
27624,2022-07-29 06:31:57 (item: 11436) -> 2022-07-29 06:32:22 (item: 17243.0)
27775,2022-05-16 09:04:45 (item: 1086) -> 2022-05-16 09:05:00 (item: 13010.0)
27775,2022-05-16 09:07:15 (item: 5297) -> 2022-05-16 09:07:37 (item: 18313.0)
27782,2022-08-15 05:55:59 (item: 3260) -> 2022-08-15 05:56:28 (item: 6539.0)
27814,2022-08-01 10:53:46 (item: 11731) -> 2022-08-01 10:54:09 (item: 7388.0)
27955,2022-08-27 13:10:09 (item: 10187) -> 2022-08-27 13:10:32 (item: 5837.0)
28045,2022-08-28 14:46:02 (item: 14536) -> 2022-08-28 14:46:22 (item: 15881.0)
28317,2022-07-30 03:10:11 (item: 9380) -> 2022-07-30 03:10:26 (item: 12042.0)
28317,2022-09-05 15:43:38 (item: 15628) -> 2022-09-05 15:44:01 (item: 8420.0)
28524,2022-09-03 17:53:09 (item: 8324) -> 2022-09-03 17:53:30 (item: 18013.0)
28571,2022-08-15 02:05:43 (item: 2006) -> 2022-08-15 02:06:00 (item: 8754.0)
28652,2022-06-30 05:23:13 (item: 1572) -> 2022-06-30 05:23:36 (item: 10265.0)
28730,2022-08-15 13:17:28 (item: 15848) -> 2022-08-15 13:17:39 (item: 8430.0)
28751,2022-06-16 04:54:44 (item: 17114) -> 2022-06-16 04:55:00 (item: 6810.0)
28908,2022-07-13 07:51:51 (item: 16832) -> 2022-07-13 07:52:10 (item: 13777.0)
28979,2022-07-13 07:53:06 (item: 2209) -> 2022-07-13 07:53:25 (item: 19315.0)
29019,2022-06-27 13:45:32 (item: 12352) -> 2022-06-27 13:45:59 (item: 17383.0)
29054,2022-07-24 10:11:23 (item: 18203) -> 2022-07-24 10:11:50 (item: 7410.0)
29164,2022-06-28 11:14:33 (item: 450) -> 2022-06-28 11:15:00 (item: 12359.0)
29225,2022-07-27 08:55:26 (item: 15293) -> 2022-07-27 08:55:44 (item: 10034.0)
29234,2022-07-13 07:40:18 (item: 14232) -> 2022-07-13 07:40:31 (item: 15933.0)
29308,2022-07-25 04:45:41 (item: 6004) -> 2022-07-25 04:46:00 (item: 7586.0)
29309,2022-08-26 01:12:13 (item: 9634) -> 2022-08-26 01:12:39 (item: 17090.0)
29348,2022-05-21 09:50:33 (item: 9692) -> 2022-05-21 09:50:53 (item: 10616.0)
29542,2022-09-11 12:17:03 (item: 19236) -> 2022-09-11 12:17:23 (item: 13101.0)
29771,2022-09-10 14:09:19 (item: 14682) -> 2022-09-10 14:09:48 (item: 8832.0)
29795,2022-08-25 08:11:13 (item: 10660) -> 2022-08-25 08:11:42 (item: 19114.0)
29953,2022-07-13 01:48:00 (item: 14897) -> 2022-07-13 01:48:24 (item: 7414.0)
30051,2022-08-11 07:40:49 (item: 6242) -> 2022-08-11 07:41:02 (item: 3715.0)
30217,2022-06-11 11:01:33 (item: 14068) -> 2022-06-11 11:01:48 (item: 4507.0)
30253,2022-08-23 06:25:06 (item: 4244) -> 2022-08-23 06:25:34 (item: 2402.0)
30283,2022-08-23 13:40:29 (item: 950) -> 2022-08-23 13:40:39 (item: 6470.0)
30291,2022-07-20 12:45:31 (item: 12878) -> 2022-07-20 12:45:43 (item: 7751.0)
30291,2022-07-20 12:45:48 (item: 15525) -> 2022-07-20 12:45:59 (item: 19557.0)
30306,2022-08-31 09:37:58 (item: 7902) -> 2022-08-31 09:38:16 (item: 8086.0)
30396,2022-07-16 15:57:31 (item: 7586) -> 2022-07-16 15:57:47 (item: 15530.0)
30446,2022-05-05 16:10:12 (item: 6920) -> 2022-05-05 16:10:24 (item: 3268.0)
30642,2022-09-10 15:23:56 (item: 17778) -> 2022-09-10 15:24:16 (item: 19569.0)
30703,2022-05-09 14:07:08 (item: 520) -> 2022-05-09 14:07:36 (item: 495.0)
30847,2022-07-23 14:10:29 (item: 11866) -> 2022-07-23 14:10:45 (item: 12303.0)
30932,2022-08-26 04:02:31 (item: 11881) -> 2022-08-26 04:02:56 (item: 19501.0)
31226,2022-08-22 00:49:51 (item: 17122) -> 2022-08-22 00:50:13 (item: 6539.0)
31322,2022-09-08 11:29:35 (item: 10732) -> 2022-09-08 11:29:51 (item: 9231.0)
31415,2022-06-22 09:32:36 (item: 9871) -> 2022-06-22 09:32:57 (item: 7211.0)
31415,2022-06-22 09:32:57 (item: 7211) -> 2022-06-22 09:33:08 (item: 16499.0)
31415,2022-06-22 09:33:08 (item: 16499) -> 2022-06-22 09:33:29 (item: 6492.0)
31510,2022-09-08 23:29:47 (item: 7600) -> 2022-09-08 23:30:00 (item: 5319.0)
31542,2022-07-19 01:54:05 (item: 15775) -> 2022-07-19 01:54:33 (item: 9203.0)
31542,2022-08-15 11:24:18 (item: 3260) -> 2022-08-15 11:24:31 (item: 6539.0)
31545,2022-09-12 05:33:14 (item: 9596) -> 2022-09-12 05:33:42 (item: 17946.0)
31637,2022-07-28 11:22:17 (item: 12645) -> 2022-07-28 11:22:28 (item: 1823.0)
31637,2022-07-28 11:22:28 (item: 1823) -> 2022-07-28 11:22:43 (item: 10988.0)
31637,2022-07-28 11:22:48 (item: 19505) -> 2022-07-28 11:23:14 (item: 8075.0)
31780,2022-08-25 02:05:50 (item: 8266) -> 2022-08-25 02:06:06 (item: 5238.0)
32043,2022-08-28 06:56:35 (item: 15854) -> 2022-08-28 06:56:56 (item: 10804.0)
32089,2022-07-05 13:09:59 (item: 16886) -> 2022-07-05 13:10:26 (item: 9139.0)
32251,2022-08-17 00:31:29 (item: 17121) -> 2022-08-17 00:31:50 (item: 4000.0)
32253,2022-06-26 15:33:36 (item: 7816) -> 2022-06-26 15:33:47 (item: 2835.0)
32303,2022-07-20 12:16:55 (item: 11495) -> 2022-07-20 12:17:15 (item: 2450.0)
32472,2022-04-08 13:10:29 (item: 8941) -> 2022-04-08 13:10:41 (item: 17442.0)
32520,2022-07-30 13:16:55 (item: 11631) -> 2022-07-30 13:17:10 (item: 13630.0)
32707,2022-08-02 10:32:50 (item: 21) -> 2022-08-02 10:33:00 (item: 1666.0)
32792,2022-06-24 02:33:17 (item: 4516) -> 2022-06-24 02:33:29 (item: 13281.0)
32827,2022-05-02 07:38:35 (item: 5297) -> 2022-05-02 07:38:56 (item: 18313.0)
32827,2022-05-02 07:42:38 (item: 5438) -> 2022-05-02 07:43:01 (item: 2405.0)
32934,2022-07-09 10:16:36 (item: 1170) -> 2022-07-09 10:16:47 (item: 18682.0)
33512,2022-07-15 08:17:49 (item: 12352) -> 2022-07-15 08:18:00 (item: 8442.0)
33540,2022-07-23 12:48:52 (item: 14716) -> 2022-07-23 12:49:12 (item: 2879.0)
33649,2022-04-28 15:56:11 (item: 4020) -> 2022-04-28 15:56:27 (item: 2035.0)
33746,2022-08-28 03:30:01 (item: 15881) -> 2022-08-28 03:30:29 (item: 1846.0)
34469,2022-08-28 06:47:23 (item: 14681) -> 2022-08-28 06:47:33 (item: 8554.0)
34474,2022-07-15 01:07:53 (item: 10907) -> 2022-07-15 01:08:04 (item: 9921.0)
34479,2022-08-06 00:41:18 (item: 3978) -> 2022-08-06 00:41:28 (item: 9905.0)
34536,2022-08-24 06:26:10 (item: 12237) -> 2022-08-24 06:26:30 (item: 13151.0)
34630,2022-08-26 10:27:38 (item: 7861) -> 2022-08-26 10:28:07 (item: 5719.0)
34819,2022-07-04 08:18:31 (item: 15620) -> 2022-07-04 08:18:58 (item: 9435.0)
35139,2022-07-02 16:58:29 (item: 450) -> 2022-07-02 16:58:41 (item: 12359.0)
35293,2022-09-04 10:32:09 (item: 7917) -> 2022-09-04 10:32:34 (item: 890.0)
35299,2022-08-18 09:45:27 (item: 4258) -> 2022-08-18 09:45:52 (item: 9779.0)
35418,2022-07-16 23:05:44 (item: 674) -> 2022-07-16 23:05:55 (item: 9324.0)
35612,2022-06-18 02:22:16 (item: 8352) -> 2022-06-18 02:22:41 (item: 7200.0)
35756,2022-08-16 02:29:27 (item: 6539) -> 2022-08-16 02:29:50 (item: 3260.0)
35784,2022-07-26 04:44:15 (item: 4297) -> 2022-07-26 04:44:30 (item: 13130.0)
35811,2022-07-16 05:45:44 (item: 14926) -> 2022-07-16 05:46:09 (item: 14918.0)
35813,2022-08-19 03:38:29 (item: 3260) -> 2022-08-19 03:38:44 (item: 17122.0)
35911,2022-09-04 09:31:54 (item: 6271) -> 2022-09-04 09:32:09 (item: 6716.0)
35981,2022-08-21 16:15:42 (item: 19536) -> 2022-08-21 16:15:52 (item: 13139.0)
36180,2022-09-03 10:11:54 (item: 19038) -> 2022-09-03 10:12:04 (item: 2753.0)
36191,2022-07-29 08:46:54 (item: 14672) -> 2022-07-29 08:47:19 (item: 1450.0)
36280,2022-06-12 07:33:19 (item: 19548) -> 2022-06-12 07:33:45 (item: 4223.0)
36442,2022-04-22 23:01:01 (item: 2035) -> 2022-04-22 23:01:28 (item: 11095.0)
36702,2022-08-10 05:12:05 (item: 2256) -> 2022-08-10 05:12:32 (item: 2553.0)
36814,2022-08-21 09:50:37 (item: 2192) -> 2022-08-21 09:50:58 (item: 16397.0)
36814,2022-08-21 09:50:58 (item: 16397) -> 2022-08-21 09:51:27 (item: 246.0)
36912,2022-09-07 14:02:12 (item: 1352) -> 2022-09-07 14:02:30 (item: 8793.0)
36919,2022-05-27 23:16:51 (item: 5201) -> 2022-05-27 23:17:09 (item: 11164.0)
36934,2022-08-10 01:37:35 (item: 1573) -> 2022-08-10 01:37:48 (item: 6494.0)
37074,2022-07-07 06:03:40 (item: 220) -> 2022-07-07 06:04:01 (item: 11827.0)
37179,2022-08-16 09:50:53 (item: 11601) -> 2022-08-16 09:51:18 (item: 12573.0)
37190,2022-05-03 07:26:38 (item: 13914) -> 2022-05-03 07:26:53 (item: 4561.0)
37268,2022-08-29 12:58:15 (item: 432) -> 2022-08-29 12:58:35 (item: 835.0)
37610,2022-07-21 14:13:19 (item: 2391) -> 2022-07-21 14:13:42 (item: 9886.0)
37783,2022-09-02 10:32:55 (item: 19563) -> 2022-09-02 10:33:19 (item: 3606.0)
37848,2022-06-03 11:05:07 (item: 17228) -> 2022-06-03 11:05:36 (item: 2392.0)
37952,2022-09-01 13:16:44 (item: 25) -> 2022-09-01 13:17:04 (item: 958.0)
38014,2022-08-16 16:19:13 (item: 12567) -> 2022-08-16 16:19:37 (item: 1327.0)
38079,2022-07-16 02:37:10 (item: 19421) -> 2022-07-16 02:37:32 (item: 2871.0)
38156,2022-09-08 14:57:27 (item: 11889) -> 2022-09-08 14:57:53 (item: 17151.0)
38170,2022-08-30 08:28:37 (item: 3338) -> 2022-08-30 08:29:00 (item: 13187.0)
38279,2022-09-10 03:05:15 (item: 3759) -> 2022-09-10 03:05:36 (item: 2969.0)
38365,2022-08-30 09:38:45 (item: 7252) -> 2022-08-30 09:38:57 (item: 6729.0)
38675,2022-08-02 02:00:50 (item: 5612) -> 2022-08-02 02:01:04 (item: 3688.0)
38728,2022-07-20 22:29:09 (item: 17823) -> 2022-07-20 22:29:22 (item: 6935.0)
38728,2022-07-20 22:29:22 (item: 6935) -> 2022-07-20 22:29:42 (item: 11495.0)
38817,2022-07-19 16:23:16 (item: 11878) -> 2022-07-19 16:23:31 (item: 2255.0)
38965,2022-06-15 17:05:33 (item: 6810) -> 2022-06-15 17:05:54 (item: 3325.0)
38991,2022-07-19 00:38:52 (item: 5613) -> 2022-07-19 00:39:11 (item: 10860.0)
39024,2022-09-05 11:47:50 (item: 1846) -> 2022-09-05 11:48:11 (item: 680.0)
39338,2022-07-11 14:37:11 (item: 4695) -> 2022-07-11 14:37:30 (item: 13140.0)
39707,2022-09-04 00:58:27 (item: 4134) -> 2022-09-04 00:58:44 (item: 13086.0)
39779,2022-07-29 05:01:20 (item: 14573) -> 2022-07-29 05:01:47 (item: 3554.0)
39779,2022-07-31 09:44:30 (item: 10767) -> 2022-07-31 09:44:45 (item: 7576.0)
39779,2022-08-03 04:33:03 (item: 5228) -> 2022-08-03 04:33:14 (item: 15133.0)
39779,2022-08-09 08:45:45 (item: 15824) -> 2022-08-09 08:45:58 (item: 11946.0)
39779,2022-08-15 10:55:42 (item: 16441) -> 2022-08-15 10:55:54 (item: 10697.0)
39779,2022-09-02 01:55:43 (item: 3124) -> 2022-09-02 01:56:00 (item: 4580.0)
39779,2022-09-06 01:09:33 (item: 15872) -> 2022-09-06 01:09:46 (item: 12508.0)
39779,2022-09-06 01:09:46 (item: 12508) -> 2022-09-06 01:10:04 (item: 18783.0)
39783,2022-08-15 14:22:47 (item: 8276) -> 2022-08-15 14:23:15 (item: 10235.0)
39783,2022-08-17 23:50:13 (item: 16372) -> 2022-08-17 23:50:32 (item: 16723.0)
39783,2022-08-18 03:52:40 (item: 16511) -> 2022-08-18 03:53:09 (item: 9718.0)
40011,2022-08-26 23:13:57 (item: 7659) -> 2022-08-26 23:14:18 (item: 17670.0)
40011,2022-08-29 20:37:46 (item: 5615) -> 2022-08-29 20:37:56 (item: 19734.0)
40038,2022-08-15 16:41:50 (item: 3611) -> 2022-08-15 16:42:03 (item: 13931.0)
40050,2022-07-05 09:57:18 (item: 4415) -> 2022-07-05 09:57:43 (item: 5349.0)
40126,2022-08-06 08:12:22 (item: 15036) -> 2022-08-06 08:12:50 (item: 14907.0)
40288,2022-08-26 06:22:24 (item: 12331) -> 2022-08-26 06:22:45 (item: 2859.0)
40311,2022-07-20 16:11:06 (item: 8446) -> 2022-07-20 16:11:21 (item: 2111.0)
40500,2022-08-24 23:34:35 (item: 4601) -> 2022-08-24 23:34:46 (item: 11285.0)
40594,2022-08-09 15:23:02 (item: 1233) -> 2022-08-09 15:23:29 (item: 4101.0)
40636,2022-07-27 03:24:58 (item: 7521) -> 2022-07-27 03:25:21 (item: 16825.0)
40821,2022-08-19 12:30:35 (item: 19422) -> 2022-08-19 12:30:51 (item: 7831.0)
40971,2022-07-21 17:31:07 (item: 2081) -> 2022-07-21 17:31:31 (item: 11934.0)
41297,2022-07-29 12:57:53 (item: 16285) -> 2022-07-29 12:58:06 (item: 7410.0)
41297,2022-07-29 12:58:06 (item: 7410) -> 2022-07-29 12:58:22 (item: 18554.0)
41297,2022-07-29 12:58:22 (item: 18554) -> 2022-07-29 12:58:33 (item: 246.0)
41446,2022-08-08 11:45:22 (item: 14045) -> 2022-08-08 11:45:42 (item: 8719.0)
41458,2022-07-05 04:20:50 (item: 7413) -> 2022-07-05 04:21:04 (item: 11180.0)
41478,2022-09-09 10:01:56 (item: 12084) -> 2022-09-09 10:02:17 (item: 9684.0)
41649,2022-07-27 12:26:23 (item: 6245) -> 2022-07-27 12:26:40 (item: 3385.0)
41710,2022-09-10 09:16:30 (item: 19175) -> 2022-09-10 09:16:52 (item: 2698.0)
42005,2022-07-27 04:05:51 (item: 1928) -> 2022-07-27 04:06:02 (item: 8722.0)
42029,2022-08-14 22:42:12 (item: 8927) -> 2022-08-14 22:42:29 (item: 2885.0)
42307,2022-09-10 08:27:14 (item: 1365) -> 2022-09-10 08:27:30 (item: 3259.0)
42546,2022-08-15 15:58:33 (item: 6539) -> 2022-08-15 15:58:56 (item: 3260.0)
42783,2022-08-13 03:16:12 (item: 4904) -> 2022-08-13 03:16:32 (item: 27.0)
42812,2022-07-29 08:22:50 (item: 6344) -> 2022-07-29 08:23:04 (item: 2392.0)
42812,2022-07-31 15:56:52 (item: 5135) -> 2022-07-31 15:57:09 (item: 17422.0)
42860,2022-08-20 13:11:09 (item: 12630) -> 2022-08-20 13:11:37 (item: 57.0)
42860,2022-08-20 13:11:37 (item: 57) -> 2022-08-20 13:12:00 (item: 13358.0)
42927,2022-07-11 11:56:38 (item: 13948) -> 2022-07-11 11:56:59 (item: 6490.0)
43019,2022-08-08 01:23:34 (item: 16981) -> 2022-08-08 01:24:03 (item: 18143.0)
43395,2022-07-12 08:26:19 (item: 12710) -> 2022-07-12 08:26:46 (item: 9058.0)
43642,2022-09-10 14:12:56 (item: 15363) -> 2022-09-10 14:13:13 (item: 776.0)
43869,2022-08-24 04:22:25 (item: 5416) -> 2022-08-24 04:22:36 (item: 18229.0)
43979,2022-08-03 10:57:32 (item: 7964) -> 2022-08-03 10:57:53 (item: 8785.0)
44000,2022-08-27 16:22:12 (item: 4939) -> 2022-08-27 16:22:31 (item: 6729.0)
44002,2022-08-16 15:05:30 (item: 3115) -> 2022-08-16 15:05:48 (item: 8794.0)
44020,2022-09-02 17:08:06 (item: 2111) -> 2022-09-02 17:08:25 (item: 15104.0)
44139,2022-08-12 09:35:13 (item: 11585) -> 2022-08-12 09:35:36 (item: 5338.0)
44269,2022-08-27 23:31:37 (item: 19638) -> 2022-08-27 23:31:52 (item: 14233.0)
44339,2022-08-11 08:27:10 (item: 10717) -> 2022-08-11 08:27:21 (item: 13210.0)
44554,2022-07-31 13:39:38 (item: 4243) -> 2022-07-31 13:39:49 (item: 712.0)
44674,2022-09-05 14:22:24 (item: 6316) -> 2022-09-05 14:22:47 (item: 7828.0)
44721,2022-08-13 09:10:34 (item: 11364) -> 2022-08-13 09:10:54 (item: 13351.0)
44792,2022-08-18 07:35:19 (item: 3050) -> 2022-08-18 07:35:38 (item: 5486.0)
44827,2022-05-05 00:03:15 (item: 13914) -> 2022-05-05 00:03:30 (item: 6573.0)
44994,2022-08-07 19:21:55 (item: 18969) -> 2022-08-07 19:22:07 (item: 10999.0)
45024,2022-07-27 13:57:18 (item: 9909) -> 2022-07-27 13:57:32 (item: 12478.0)
45142,2022-08-23 09:38:58 (item: 2285) -> 2022-08-23 09:39:19 (item: 10530.0)
45283,2022-08-13 16:40:49 (item: 1455) -> 2022-08-13 16:41:01 (item: 1580.0)
45598,2022-09-02 15:19:09 (item: 7607) -> 2022-09-02 15:19:32 (item: 19475.0)
45898,2022-07-24 14:14:20 (item: 13781) -> 2022-07-24 14:14:39 (item: 12082.0)
45927,2022-07-04 01:38:23 (item: 18146) -> 2022-07-04 01:38:47 (item: 9132.0)
45927,2022-07-08 09:13:23 (item: 6490) -> 2022-07-08 09:13:51 (item: 15939.0)
46096,2022-08-19 13:07:28 (item: 6680) -> 2022-08-19 13:07:46 (item: 8018.0)
46103,2022-08-13 14:51:30 (item: 1253) -> 2022-08-13 14:51:58 (item: 15475.0)
46239,2022-07-12 01:09:04 (item: 1740) -> 2022-07-12 01:09:27 (item: 13577.0)
46733,2022-07-10 12:44:21 (item: 13384) -> 2022-07-10 12:44:50 (item: 6380.0)
46781,2022-06-07 18:29:44 (item: 11449) -> 2022-06-07 18:29:59 (item: 6344.0)
46801,2022-08-06 06:47:37 (item: 5916) -> 2022-08-06 06:48:03 (item: 5578.0)
47056,2022-07-04 02:34:14 (item: 14255) -> 2022-07-04 02:34:36 (item: 8907.0)
47300,2022-08-07 23:47:43 (item: 10487) -> 2022-08-07 23:47:55 (item: 14768.0)
47304,2022-07-18 22:42:48 (item: 8784) -> 2022-07-18 22:43:05 (item: 14241.0)
47348,2022-07-01 11:00:11 (item: 11290) -> 2022-07-01 11:00:40 (item: 6634.0)
47433,2022-04-06 09:23:40 (item: 15782) -> 2022-04-06 09:24:07 (item: 11803.0)
47485,2022-07-06 15:53:47 (item: 15525) -> 2022-07-06 15:54:01 (item: 9362.0)
47750,2022-09-06 06:55:49 (item: 12058) -> 2022-09-06 06:56:14 (item: 14575.0)
47814,2022-07-27 00:39:07 (item: 10574) -> 2022-07-27 00:39:26 (item: 7711.0)
47989,2022-08-03 15:16:45 (item: 5338) -> 2022-08-03 15:16:57 (item: 3077.0)
48023,2022-05-24 02:37:27 (item: 2069) -> 2022-05-24 02:37:39 (item: 17444.0)
48433,2022-06-22 15:10:55 (item: 17618) -> 2022-06-22 15:11:14 (item: 1070.0)
48433,2022-07-04 12:28:14 (item: 9062) -> 2022-07-04 12:28:38 (item: 6068.0)
48599,2022-08-06 11:19:11 (item: 8338) -> 2022-08-06 11:19:27 (item: 19123.0)
48704,2022-06-11 03:22:42 (item: 9573) -> 2022-06-11 03:23:11 (item: 9047.0)
48792,2022-07-20 04:51:01 (item: 6938) -> 2022-07-20 04:51:26 (item: 12473.0)
49027,2022-06-26 14:51:46 (item: 3335) -> 2022-06-26 14:52:04 (item: 14408.0)
49108,2022-07-03 06:11:49 (item: 18964) -> 2022-07-03 06:12:17 (item: 86.0)
49108,2022-07-03 06:12:17 (item: 86) -> 2022-07-03 06:12:34 (item: 13632.0)
49549,2022-08-17 01:22:39 (item: 12222) -> 2022-08-17 01:23:04 (item: 15516.0)
49626,2022-08-21 15:24:26 (item: 9329) -> 2022-08-21 15:24:42 (item: 10201.0)
49749,2022-06-04 11:44:00 (item: 1178) -> 2022-06-04 11:44:11 (item: 6344.0)
50012,2022-08-15 04:33:01 (item: 3260) -> 2022-08-15 04:33:20 (item: 6539.0)
50048,2022-08-30 11:28:33 (item: 9589) -> 2022-08-30 11:28:56 (item: 2451.0)
50119,2022-09-11 16:33:50 (item: 8953) -> 2022-09-11 16:34:14 (item: 4708.0)
50155,2022-07-27 08:17:41 (item: 5386) -> 2022-07-27 08:17:56 (item: 5601.0)
50181,2022-09-04 14:41:01 (item: 2567) -> 2022-09-04 14:41:23 (item: 5010.0)
50220,2022-08-18 07:29:23 (item: 17) -> 2022-08-18 07:29:37 (item: 2285.0)
50220,2022-08-18 07:29:37 (item: 2285) -> 2022-08-18 07:29:48 (item: 10530.0)
50582,2022-08-18 10:47:18 (item: 5355) -> 2022-08-18 10:47:38 (item: 13051.0)
50603,2022-07-27 15:55:11 (item: 15757) -> 2022-07-27 15:55:22 (item: 12847.0)
50603,2022-07-27 15:56:51 (item: 8346) -> 2022-07-27 15:57:15 (item: 210.0)
50930,2022-08-19 13:16:41 (item: 9512) -> 2022-08-19 13:17:00 (item: 6539.0)
51006,2022-08-12 19:03:43 (item: 13498) -> 2022-08-12 19:03:55 (item: 5092.0)
51197,2022-09-09 03:12:45 (item: 12298) -> 2022-09-09 03:13:05 (item: 4868.0)
51197,2022-09-10 22:06:41 (item: 6300) -> 2022-09-10 22:06:53 (item: 870.0)
51694,2022-08-29 13:45:16 (item: 1186) -> 2022-08-29 13:45:38 (item: 9449.0)
51881,2022-07-13 10:40:34 (item: 10907) -> 2022-07-13 10:40:50 (item: 19469.0)
51900,2022-09-01 09:34:27 (item: 539) -> 2022-09-01 09:34:55 (item: 7236.0)
52017,2022-09-08 13:26:34 (item: 11437) -> 2022-09-08 13:26:58 (item: 15363.0)
52470,2022-05-04 14:50:43 (item: 9648) -> 2022-05-04 14:50:56 (item: 10576.0)
52470,2022-06-15 11:10:25 (item: 3325) -> 2022-06-15 11:10:36 (item: 6810.0)
52470,2022-08-14 14:06:19 (item: 16255) -> 2022-08-14 14:06:32 (item: 57.0)
52557,2022-08-03 21:57:04 (item: 12289) -> 2022-08-03 21:57:24 (item: 372.0)
52899,2022-09-09 16:00:38 (item: 10206) -> 2022-09-09 16:01:02 (item: 846.0)
52949,2022-07-11 00:45:33 (item: 11068) -> 2022-07-11 00:45:46 (item: 346.0)
52951,2022-07-10 17:30:28 (item: 19316) -> 2022-07-10 17:30:38 (item: 15819.0)
52981,2022-08-24 10:50:51 (item: 520) -> 2022-08-24 10:51:10 (item: 495.0)
52984,2022-07-31 08:54:57 (item: 807) -> 2022-07-31 08:55:22 (item: 3102.0)
53066,2022-09-11 01:44:24 (item: 11617) -> 2022-09-11 01:44:38 (item: 18407.0)
53230,2022-07-10 09:26:33 (item: 15525) -> 2022-07-10 09:26:47 (item: 7751.0)
53235,2022-07-15 01:18:10 (item: 7133) -> 2022-07-15 01:18:36 (item: 2647.0)
53381,2022-08-23 09:35:46 (item: 7034) -> 2022-08-23 09:35:58 (item: 10144.0)
53425,2022-07-01 08:20:17 (item: 5349) -> 2022-07-01 08:20:45 (item: 19110.0)
53480,2022-08-04 15:19:48 (item: 1896) -> 2022-08-04 15:20:02 (item: 16029.0)
53480,2022-08-04 15:21:30 (item: 11630) -> 2022-08-04 15:21:56 (item: 14891.0)
53557,2022-07-21 14:59:14 (item: 1666) -> 2022-07-21 14:59:24 (item: 15104.0)
53557,2022-09-08 15:58:11 (item: 870) -> 2022-09-08 15:58:27 (item: 3431.0)
53646,2022-09-09 13:41:46 (item: 10548) -> 2022-09-09 13:42:04 (item: 1363.0)
53700,2022-09-12 09:54:05 (item: 1783) -> 2022-09-12 09:54:28 (item: 5410.0)
53942,2022-08-11 08:22:11 (item: 14012) -> 2022-08-11 08:22:27 (item: 3022.0)
53942,2022-08-11 08:22:27 (item: 3022) -> 2022-08-11 08:22:43 (item: 4397.0)
54019,2022-07-14 16:05:23 (item: 10462) -> 2022-07-14 16:05:36 (item: 10919.0)
54131,2022-09-10 01:15:54 (item: 4986) -> 2022-09-10 01:16:13 (item: 2099.0)
54634,2022-09-10 16:10:05 (item: 19537) -> 2022-09-10 16:10:28 (item: 19218.0)
55019,2022-08-20 08:15:42 (item: 7440) -> 2022-08-20 08:16:05 (item: 9346.0)
55084,2022-09-03 14:27:07 (item: 7963) -> 2022-09-03 14:27:36 (item: 10475.0)
55197,2022-07-25 18:31:54 (item: 6378) -> 2022-07-25 18:32:18 (item: 8333.0)
55269,2022-07-07 12:42:30 (item: 9972) -> 2022-07-07 12:42:42 (item: 4030.0)
55344,2022-05-23 23:20:57 (item: 19323) -> 2022-05-23 23:21:20 (item: 5810.0)
55467,2022-08-08 16:06:39 (item: 7464) -> 2022-08-08 16:07:07 (item: 8852.0)
55497,2022-07-19 16:51:11 (item: 11642) -> 2022-07-19 16:51:23 (item: 15775.0)
55526,2022-07-25 07:25:34 (item: 2471) -> 2022-07-25 07:26:00 (item: 5700.0)
55545,2022-08-24 12:25:58 (item: 5793) -> 2022-08-24 12:26:08 (item: 9102.0)
55548,2022-05-30 15:38:01 (item: 3030) -> 2022-05-30 15:38:20 (item: 10616.0)
55552,2022-08-30 23:56:42 (item: 13489) -> 2022-08-30 23:56:56 (item: 5629.0)
55552,2022-08-30 23:56:56 (item: 5629) -> 2022-08-30 23:57:11 (item: 1465.0)
55598,2022-08-25 13:08:48 (item: 18958) -> 2022-08-25 13:09:10 (item: 13053.0)
