user,item,timestamp,datetime,gap_sec
20792,1728,1661596966013,2022-08-27 10:42:46.013,765.17
20795,10663,1658363293763,2022-07-21 00:28:13.763,2526.672
20798,6709,1659253968622,2022-07-31 07:52:48.622,553.993
20798,17324,1659254169686,2022-07-31 07:56:09.686,201.064
20799,14964,1658386592020,2022-07-21 06:56:32.020,132.092
20800,18741,1659703333290,2022-08-05 12:42:13.290,609.155
20800,15226,1659704347146,2022-08-05 12:59:07.146,1013.856
20803,12457,1661479581118,2022-08-26 02:06:21.118,65.51
20803,17875,1661479771120,2022-08-26 02:09:31.120,190.002
20803,2025,1661479988561,2022-08-26 02:13:08.561,217.441
20803,13492,1661480016439,2022-08-26 02:13:36.439,27.878
20803,9830,1661480285066,2022-08-26 02:18:05.066,268.627
20812,18821,1655564373236,2022-06-18 14:59:33.236,235.097
20814,11868,1657200794367,2022-07-07 13:33:14.367,14.892
20814,13639,1657200854170,2022-07-07 13:34:14.170,59.803
20814,3838,1657200859578,2022-07-07 13:34:19.578,5.408
20815,15881,1661753756744,2022-08-29 06:15:56.744,381.263
20819,1523,1655441767354,2022-06-17 04:56:07.354,3011.861
20820,5834,1659559611288,2022-08-03 20:46:51.288,232.861
20820,12967,1659559841221,2022-08-03 20:50:41.221,229.933
20820,3223,1659561800042,2022-08-03 21:23:20.042,1958.821
20820,17983,1659673585171,2022-08-05 04:26:25.171,615.837
20820,7542,1659675384949,2022-08-05 04:56:24.949,1799.778
20820,1605,1659677833247,2022-08-05 05:37:13.247,2448.298
20822,11570,1661923053753,2022-08-31 05:17:33.753,2737.466
20825,3899,1661699105030,2022-08-28 15:05:05.030,1228.172
20825,14124,1661701504264,2022-08-28 15:45:04.264,2399.234
20825,17013,1661703223567,2022-08-28 16:13:43.567,1719.303
20833,2608,1660972140141,2022-08-20 05:09:00.141,2183.468
20838,490,1659979426923,2022-08-08 17:23:46.923,2090.653
20839,14236,1650515818448,2022-04-21 04:36:58.448,8.01
20839,10944,1650515907133,2022-04-21 04:38:27.133,88.685
20839,3987,1650515926195,2022-04-21 04:38:46.195,19.062
20839,16803,1650515956571,2022-04-21 04:39:16.571,30.376
20839,3463,1650515968934,2022-04-21 04:39:28.934,12.363
20839,7285,1650516075144,2022-04-21 04:41:15.144,106.21
20845,15344,1658578495366,2022-07-23 12:14:55.366,1368.006
20847,14727,1662106463215,2022-09-02 08:14:23.215,449.79
20847,6322,1662106584440,2022-09-02 08:16:24.440,121.225
20849,18335,1661589697267,2022-08-27 08:41:37.267,109.501
20865,1436,1661405459733,2022-08-25 05:30:59.733,2731.754
20868,10144,1661247799112,2022-08-23 09:43:19.112,27.922
20873,12752,1659799779686,2022-08-06 15:29:39.686,538.923
20876,2402,1662269589787,2022-09-04 05:33:09.787,804.574
20877,14109,1654701352447,2022-06-08 15:15:52.447,506.064
20883,17269,1657496903630,2022-07-10 23:48:23.630,2338.674
20885,13963,1658017443859,2022-07-17 00:24:03.859,2858.503
20885,5228,1660568838164,2022-08-15 13:07:18.164,81.094
20885,17163,1661589324596,2022-08-27 08:35:24.596,8.068
20888,4008,1661661653856,2022-08-28 04:40:53.856,1061.578
20893,12015,1659423254695,2022-08-02 06:54:14.695,995.126
20895,8394,1654602229373,2022-06-07 11:43:49.373,3289.622
20895,7806,1655895997189,2022-06-22 11:06:37.189,1057.84
20897,9905,1658969908521,2022-07-28 00:58:28.521,1561.4
20900,3137,1655121537448,2022-06-13 11:58:57.448,170.035
20900,13471,1655121813263,2022-06-13 12:03:33.263,275.815
20905,6257,1650703924663,2022-04-23 08:52:04.663,1437.789
20914,9642,1649047962774,2022-04-04 04:52:42.774,137.464
20914,86,1652580298653,2022-05-15 02:04:58.653,68.431
20917,16430,1652445760739,2022-05-13 12:42:40.739,1352.933
20917,11696,1654960273163,2022-06-11 15:11:13.163,1733.905
20920,3690,1660022846359,2022-08-09 05:27:26.359,212.665
20922,450,1655286554332,2022-06-15 09:49:14.332,182.945
20922,12359,1655287089368,2022-06-15 09:58:09.368,535.036
20922,4890,1657714248233,2022-07-13 12:10:48.233,14.262
20939,13010,1652102777257,2022-05-09 13:26:17.257,856.507
20945,18521,1661129277421,2022-08-22 00:47:57.421,570.084
20948,626,1655807877579,2022-06-21 10:37:57.579,1655.626
20953,16417,1660653898678,2022-08-16 12:44:58.678,30.168
20957,9895,1659183745334,2022-07-30 12:22:25.334,804.725
20960,19311,1661334943895,2022-08-24 09:55:43.895,1093.155
20961,6741,1662137521967,2022-09-02 16:52:01.967,1188.752
20966,14958,1648812029221,2022-04-01 11:20:29.221,148.604
20967,12495,1662788446052,2022-09-10 05:40:46.052,1177.595
20971,249,1659542062844,2022-08-03 15:54:22.844,1170.695
20985,12509,1658915820990,2022-07-27 09:57:00.990,2093.971
20995,12765,1660641932971,2022-08-16 09:25:32.971,1440.268
20997,16474,1662649955937,2022-09-08 15:12:35.937,2451.811
20999,2622,1660204701093,2022-08-11 07:58:21.093,3113.329
20999,4242,1660205561448,2022-08-11 08:12:41.448,860.355
21002,2147,1657207623467,2022-07-07 15:27:03.467,982.033
21008,8628,1660647985145,2022-08-16 11:06:25.145,3016.567
21010,6677,1659184747729,2022-07-30 12:39:07.729,3027.848
21017,13219,1661913616856,2022-08-31 02:40:16.856,318.358
21019,4992,1651077196989,2022-04-27 16:33:16.989,3566.05
21020,5129,1653317291375,2022-05-23 14:48:11.375,680.643
21021,4575,1659354229253,2022-08-01 11:43:49.253,355.01
21024,19355,1662765235915,2022-09-09 23:13:55.915,63.963
21024,10653,1662765256885,2022-09-09 23:14:16.885,20.97
21032,8702,1662432014776,2022-09-06 02:40:14.776,2792.475
21033,12146,1653451731022,2022-05-25 04:08:51.022,1541.563
21040,19050,1655547948289,2022-06-18 10:25:48.289,3429.565
21045,7487,1655517994377,2022-06-18 02:06:34.377,678.752
21049,4996,1660918681002,2022-08-19 14:18:01.002,682.16
21049,10282,1661022587908,2022-08-20 19:09:47.908,490.814
21051,9153,1662732850282,2022-09-09 14:14:10.282,3420.183
21056,7510,1660584603760,2022-08-15 17:30:03.760,1985.545
21056,8727,1660586839522,2022-08-15 18:07:19.522,2235.762
21056,16549,1660587766528,2022-08-15 18:22:46.528,927.006
21057,18195,1658636999797,2022-07-24 04:29:59.797,146.1
21059,13392,1661643375407,2022-08-27 23:36:15.407,638.976
21061,15025,1660532609104,2022-08-15 03:03:29.104,1306.869
21063,709,1657166244610,2022-07-07 03:57:24.610,242.004
21064,7288,1659433129469,2022-08-02 09:38:49.469,222.634
21081,18358,1662323001151,2022-09-04 20:23:21.151,61.992
21083,5897,1660921020374,2022-08-19 14:57:00.374,2965.714
21083,14457,1660921700505,2022-08-19 15:08:20.505,680.131
21087,2247,1662104530032,2022-09-02 07:42:10.032,306.783
21090,812,1659661867369,2022-08-05 01:11:07.369,197.54
21090,11770,1659661893471,2022-08-05 01:11:33.471,26.102
21090,5096,1659664074630,2022-08-05 01:47:54.630,2181.159
21096,6456,1656749889718,2022-07-02 08:18:09.718,3272.462
21096,13080,1657715443458,2022-07-13 12:30:43.458,826.34
21096,1011,1657715895794,2022-07-13 12:38:15.794,452.336
21105,16255,1660536143512,2022-08-15 04:02:23.512,1409.651
21105,1846,1661655000412,2022-08-28 02:50:00.412,51.774
21105,15881,1661655071919,2022-08-28 02:51:11.919,71.507
21106,3922,1662739913348,2022-09-09 16:11:53.348,458.14
21122,18418,1660888933163,2022-08-19 06:02:13.163,181.306
21123,11889,1662843160078,2022-09-10 20:52:40.078,13.264
21127,16119,1660451510599,2022-08-14 04:31:50.599,872.488
21128,6532,1661618030768,2022-08-27 16:33:50.768,251.571
21128,2585,1662884886040,2022-09-11 08:28:06.040,122.258
21128,18759,1662885876783,2022-09-11 08:44:36.783,990.743
21129,15248,1659950500833,2022-08-08 09:21:40.833,142.41
21135,19379,1661684086577,2022-08-28 10:54:46.577,725.101
21136,7267,1659275598495,2022-07-31 13:53:18.495,537.77
21137,530,1660006618860,2022-08-09 00:56:58.860,2638.566
21147,18727,1656551472084,2022-06-30 01:11:12.084,44.113
21147,2886,1656552161486,2022-06-30 01:22:41.486,689.402
21149,3260,1661057973645,2022-08-21 04:59:33.645,203.108
21149,11437,1662505592185,2022-09-06 23:06:32.185,103.882
21149,8638,1662505626655,2022-09-06 23:07:06.655,34.47
21154,17036,1661660963930,2022-08-28 04:29:23.930,179.629
21157,8994,1660037288564,2022-08-09 09:28:08.564,619.332
21169,551,1661065330686,2022-08-21 07:02:10.686,2451.135
21170,16209,1662140117860,2022-09-02 17:35:17.860,2500.691
21176,13637,1661616991294,2022-08-27 16:16:31.294,926.394
21178,16624,1658799444857,2022-07-26 01:37:24.857,605.047
21181,18825,1660737233859,2022-08-17 11:53:53.859,1069.048
21182,11568,1661575969655,2022-08-27 04:52:49.655,265.735
21182,19709,1661578846690,2022-08-27 05:40:46.690,2877.035
21182,8036,1661579824935,2022-08-27 05:57:04.935,978.245
21184,19557,1656687843719,2022-07-01 15:04:03.719,119.975
21184,8663,1658541730195,2022-07-23 02:02:10.195,1745.12
21184,14442,1659838453682,2022-08-07 02:14:13.682,232.77
21186,7736,1647787221580,2022-03-20 14:40:21.580,2306.393
21187,1212,1662892831665,2022-09-11 10:40:31.665,3313.702
21192,947,1661842557084,2022-08-30 06:55:57.084,1573.798
21196,8694,1656900296127,2022-07-04 02:04:56.127,1482.738
21197,5351,1656903332453,2022-07-04 02:55:32.453,1884.548
21197,15292,1656907377864,2022-07-04 04:02:57.864,56.269
21197,3643,1656990458524,2022-07-05 03:07:38.524,852.721
21197,12473,1657103735748,2022-07-06 10:35:35.748,2341.682
21200,15022,1659610802185,2022-08-04 11:00:02.185,212.415
21202,18361,1660018951502,2022-08-09 04:22:31.502,3484.24
21204,19558,1662973334470,2022-09-12 09:02:14.470,428.482
21204,12603,1662973796951,2022-09-12 09:09:56.951,462.481
21205,17865,1659580257154,2022-08-04 02:30:57.154,1634.289
21207,3325,1655343932016,2022-06-16 01:45:32.016,482.648
21207,8710,1656310148374,2022-06-27 06:09:08.374,42.09
21207,15984,1656491865084,2022-06-29 08:37:45.084,276.67
21207,15530,1657776475140,2022-07-14 05:27:55.140,142.838
21217,5530,1657840577457,2022-07-14 23:16:17.457,2670.803
21220,971,1657472456118,2022-07-10 17:00:56.118,2577.919
21227,8070,1657531202374,2022-07-11 09:20:02.374,3350.157
21228,6951,1661817487053,2022-08-29 23:58:07.053,2456.393
21229,17354,1657776009034,2022-07-14 05:20:09.034,2056.68
21234,18023,1661305322187,2022-08-24 01:42:02.187,2019.994
21241,14410,1661506220616,2022-08-26 09:30:20.616,1731.841
21247,17545,1657353316514,2022-07-09 07:55:16.514,454.415
21247,10717,1659971822388,2022-08-08 15:17:02.388,548.766
21257,16606,1657263256070,2022-07-08 06:54:16.070,277.864
21263,8601,1659152456830,2022-07-30 03:40:56.830,1121.778
21270,6810,1655292560661,2022-06-15 11:29:20.661,82.763
21272,16477,1660831315670,2022-08-18 14:01:55.670,777.469
21272,9739,1660831667748,2022-08-18 14:07:47.748,352.078
21272,2360,1660832566791,2022-08-18 14:22:46.791,899.043
21272,279,1660832900283,2022-08-18 14:28:20.283,333.492
21277,13329,1658919798515,2022-07-27 11:03:18.515,2155.543
21286,4901,1655630136326,2022-06-19 09:15:36.326,177.662
21291,16558,1659015525899,2022-07-28 13:38:45.899,495.868
21292,2197,1659779845329,2022-08-06 09:57:25.329,172.011
21294,133,1660208473692,2022-08-11 09:01:13.692,648.615
21297,3253,1662270448104,2022-09-04 05:47:28.104,886.558
21316,12015,1659455799531,2022-08-02 15:56:39.531,103.564
21323,5111,1658031230786,2022-07-17 04:13:50.786,1067.407
21323,11119,1658064724714,2022-07-17 13:32:04.714,1222.505
21333,19307,1662217581645,2022-09-03 15:06:21.645,9.515
21335,6593,1660367496537,2022-08-13 05:11:36.537,2801.102
21343,9906,1659184801548,2022-07-30 12:40:01.548,2027.86
21344,1700,1660469196552,2022-08-14 09:26:36.552,3130.278
21344,6017,1662800109208,2022-09-10 08:55:09.208,1282.153
21348,8356,1656872223053,2022-07-03 18:17:03.053,152.136
21354,14213,1661271487172,2022-08-23 16:18:07.172,1112.974
21360,15064,1656769915833,2022-07-02 13:51:55.833,3113.68
21360,13929,1660652632992,2022-08-16 12:23:52.992,782.482
21363,9464,1662479666220,2022-09-06 15:54:26.220,128.142
21373,11610,1659880725728,2022-08-07 13:58:45.728,3151.441
21374,18265,1661409175739,2022-08-25 06:32:55.739,58.916
21386,5315,1660398830477,2022-08-13 13:53:50.477,69.554
21387,17981,1655120609596,2022-06-13 11:43:29.596,419.769
21388,14259,1662219404564,2022-09-03 15:36:44.564,65.06
21390,18225,1662039296687,2022-09-01 13:34:56.687,1220.247
21397,11536,1659182177227,2022-07-30 11:56:17.227,1028.674
21402,17114,1656029803281,2022-06-24 00:16:43.281,215.034
21402,10343,1657110753507,2022-07-06 12:32:33.507,113.497
21406,2517,1657370550227,2022-07-09 12:42:30.227,1450.777
21407,14489,1660836835934,2022-08-18 15:33:55.934,301.181
21419,15019,1660727279677,2022-08-17 09:07:59.677,261.074
21419,18495,1660982680858,2022-08-20 08:04:40.858,2474.16
21428,8266,1661353092843,2022-08-24 14:58:12.843,763.38
21434,15984,1657289397893,2022-07-08 14:09:57.893,25.561
21434,16255,1660478589760,2022-08-14 12:03:09.760,103.396
21443,15302,1659580527471,2022-08-04 02:35:27.471,2876.183
21445,9788,1656472974908,2022-06-29 03:22:54.908,1483.029
21447,11582,1662553990508,2022-09-07 12:33:10.508,673.115
21449,9586,1657857790140,2022-07-15 04:03:10.140,397.006
21450,8927,1659614299836,2022-08-04 11:58:19.836,825.9
21450,6816,1660133848777,2022-08-10 12:17:28.777,1250.016
21450,8735,1660642229138,2022-08-16 09:30:29.138,3035.21
21450,9003,1660828244777,2022-08-18 13:10:44.777,389.209
21458,12788,1652503696660,2022-05-14 04:48:16.660,901.705
21463,6077,1657085966505,2022-07-06 05:39:26.505,71.177
21474,10450,1660303620547,2022-08-12 11:27:00.547,46.892
21490,1959,1656858193724,2022-07-03 14:23:13.724,3588.007
21501,714,1658365959513,2022-07-21 01:12:39.513,1735.2
21503,15000,1658296055079,2022-07-20 05:47:35.079,278.999
21517,11977,1656720294766,2022-07-02 00:04:54.766,790.217
21517,14774,1656723536294,2022-07-02 00:58:56.294,3241.528
21517,9928,1656723912984,2022-07-02 01:05:12.984,376.69
21519,12690,1661432737957,2022-08-25 13:05:37.957,2116.757
21523,13766,1661159179212,2022-08-22 09:06:19.212,306.971
21524,14126,1657161421160,2022-07-07 02:37:01.160,437.76
21539,17538,1659839381273,2022-08-07 02:29:41.273,48.768
21543,17520,1659803822161,2022-08-06 16:37:02.161,279.666
21545,13492,1656388951409,2022-06-28 04:02:31.409,76.221
21553,15868,1658450322608,2022-07-22 00:38:42.608,168.257
21554,3303,1659868916098,2022-08-07 10:41:56.098,490.958
21556,677,1660369426947,2022-08-13 05:43:46.947,616.873
21563,6568,1660924405103,2022-08-19 15:53:25.103,58.103
21568,15584,1655099363929,2022-06-13 05:49:23.929,899.568
21568,6734,1656499222426,2022-06-29 10:40:22.426,1217.727
21568,9077,1656510020289,2022-06-29 13:40:20.289,946.475
21568,12832,1656512261722,2022-06-29 14:17:41.722,2241.433
21568,8830,1656563324908,2022-06-30 04:28:44.908,328.35
21571,9472,1662272426092,2022-09-04 06:20:26.092,629.048
21573,8614,1656759134605,2022-07-02 10:52:14.605,268.826
21574,12534,1657301636809,2022-07-08 17:33:56.809,3246.346
21574,13173,1662034608209,2022-09-01 12:16:48.209,344.586
21579,10607,1658998802877,2022-07-28 09:00:02.877,1798.584
21580,14351,1662054856142,2022-09-01 17:54:16.142,346.628
21591,1639,1660181311693,2022-08-11 01:28:31.693,74.897
21591,14094,1660455107255,2022-08-14 05:31:47.255,3505.62
21591,11861,1662006068091,2022-09-01 04:21:08.091,3056.701
21606,11920,1662695489934,2022-09-09 03:51:29.934,78.056
21611,9589,1661916739475,2022-08-31 03:32:19.475,111.274
21612,8724,1657258163121,2022-07-08 05:29:23.121,140.921
21614,12382,1660576502053,2022-08-15 15:15:02.053,1494.799
21618,4696,1657071786298,2022-07-06 01:43:06.298,2396.072
21619,16822,1659843070763,2022-08-07 03:31:10.763,1497.806
21619,18363,1659843832534,2022-08-07 03:43:52.534,761.771
21619,10630,1659845540368,2022-08-07 04:12:20.368,1707.834
21629,15807,1662859746338,2022-09-11 01:29:06.338,376.027
21630,4415,1657010856466,2022-07-05 08:47:36.466,17.135
21630,4296,1657010920297,2022-07-05 08:48:40.297,63.831
21631,10058,1658284059892,2022-07-20 02:27:39.892,368.031
21633,3325,1655298847001,2022-06-15 13:14:07.001,1623.87
21633,11097,1656299710058,2022-06-27 03:15:10.058,675.076
21633,9139,1657027156565,2022-07-05 13:19:16.565,844.23
21633,16255,1660580642115,2022-08-15 16:24:02.115,49.257
21638,16970,1659422200670,2022-08-02 06:36:40.670,175.266
21638,9233,1659425247957,2022-08-02 07:27:27.957,3047.287
21640,19494,1656902844842,2022-07-04 02:47:24.842,454.599
21657,16079,1660479234644,2022-08-14 12:13:54.644,2122.48
21660,18803,1658828549923,2022-07-26 09:42:29.923,1190.254
21660,16975,1659878353813,2022-08-07 13:19:13.813,778.438
21660,5410,1660532872644,2022-08-15 03:07:52.644,634.371
21662,12858,1653912668895,2022-05-30 12:11:08.895,1097.858
21666,8252,1659069026093,2022-07-29 04:30:26.093,841.552
21672,17845,1647744576767,2022-03-20 02:49:36.767,451.997
21692,712,1658635899957,2022-07-24 04:11:39.957,2998.533
21696,637,1661683158270,2022-08-28 10:39:18.270,2080.01
21703,5656,1657518345781,2022-07-11 05:45:45.781,303.399
21708,8218,1662195803986,2022-09-03 09:03:23.986,2901.406
21713,17372,1657635142972,2022-07-12 14:12:22.972,868.036
21714,14752,1660485306389,2022-08-14 13:55:06.389,425.647
21716,19329,1661010069246,2022-08-20 15:41:09.246,64.593
21716,17113,1662044783486,2022-09-01 15:06:23.486,713.95
21719,10908,1655652181434,2022-06-19 15:23:01.434,2045.704
21721,6702,1655646286225,2022-06-19 13:44:46.225,2689.656
21730,3930,1662904337188,2022-09-11 13:52:17.188,11.654
21746,3663,1662788246495,2022-09-10 05:37:26.495,190.854
21752,1422,1659846742498,2022-08-07 04:32:22.498,9.439
21754,16811,1660578153634,2022-08-15 15:42:33.634,440.222
21763,13528,1661230253171,2022-08-23 04:50:53.171,1660.868
21763,16830,1661416796895,2022-08-25 08:39:56.895,1751.466
21763,685,1661924903483,2022-08-31 05:48:23.483,2955.665
21763,15826,1661927291173,2022-08-31 06:28:11.173,2387.69
21763,8789,1661929576530,2022-08-31 07:06:16.530,2285.357
21765,3868,1652015671991,2022-05-08 13:14:31.991,954.597
21771,2567,1660124759540,2022-08-10 09:45:59.540,351.661
21773,16629,1660369273613,2022-08-13 05:41:13.613,3158.771
21775,4134,1661851257977,2022-08-30 09:20:57.977,1757.075
21781,11984,1657025423761,2022-07-05 12:50:23.761,759.611
21801,9634,1661935779411,2022-08-31 08:49:39.411,156.859
21812,13766,1661241175891,2022-08-23 07:52:55.891,605.042
21812,7788,1661378919300,2022-08-24 22:08:39.300,543.099
21816,13821,1656767805164,2022-07-02 13:16:45.164,2391.829
21817,13809,1660304310246,2022-08-12 11:38:30.246,2849.146
21817,19329,1661064340401,2022-08-21 06:45:40.401,569.144
21828,12418,1662257937312,2022-09-04 02:18:57.312,862.305
21831,18782,1661182596920,2022-08-22 15:36:36.920,393.638
21832,2946,1658746642365,2022-07-25 10:57:22.365,462.72
21837,2947,1657252798341,2022-07-08 03:59:58.341,721.064
21837,9702,1657500794703,2022-07-11 00:53:14.703,1180.31
21840,12203,1660136836707,2022-08-10 13:07:16.707,494.411
21840,17010,1660301585290,2022-08-12 10:53:05.290,3213.467
21845,6183,1661579010192,2022-08-27 05:43:30.192,3535.705
21846,13185,1657779134380,2022-07-14 06:12:14.380,2838.523
21848,8725,1661144327262,2022-08-22 04:58:47.262,2615.79
21849,12488,1660112304299,2022-08-10 06:18:24.299,198.172
21849,12072,1661264575823,2022-08-23 14:22:55.823,1301.396
21859,8544,1656130995925,2022-06-25 04:23:15.925,212.23
21861,1728,1661498024088,2022-08-26 07:13:44.088,79.181
21865,9270,1661074908007,2022-08-21 09:41:48.007,1154.379
21867,9726,1660406701298,2022-08-13 16:05:01.298,585.621
21867,10327,1661507642617,2022-08-26 09:54:02.617,1646.381
21874,12789,1661859665881,2022-08-30 11:41:05.881,3035.999
21878,2122,1661000635334,2022-08-20 13:03:55.334,909.52
21883,6362,1662566919777,2022-09-07 16:08:39.777,214.856
21885,9346,1660143898366,2022-08-10 15:04:58.366,152.351
21900,8439,1659451822311,2022-08-02 14:50:22.311,1330.603
21904,18396,1658827684680,2022-07-26 09:28:04.680,2033.473
21910,17862,1662459434807,2022-09-06 10:17:14.807,1096.683
21927,4029,1660782875692,2022-08-18 00:34:35.692,432.109
21927,6599,1660998669536,2022-08-20 12:31:09.536,43.243
21932,15239,1657161550983,2022-07-07 02:39:10.983,348.659
21933,3885,1660279020827,2022-08-12 04:37:00.827,2648.088
21934,12488,1662172285660,2022-09-03 02:31:25.660,842.297
21937,18497,1655539882799,2022-06-18 08:11:22.799,59.075
21937,3271,1661758724717,2022-08-29 07:38:44.717,1031.906
21940,17826,1661444650758,2022-08-25 16:24:10.758,2930.285
21954,12919,1654226205949,2022-06-03 03:16:45.949,1223.107
21965,17018,1650075840610,2022-04-16 02:24:00.610,1672.429
21966,9300,1661519793074,2022-08-26 13:16:33.074,644.014
21971,6179,1656840367447,2022-07-03 09:26:07.447,1167.839
21973,795,1657784926313,2022-07-14 07:48:46.313,2784.842
21982,13286,1657952572356,2022-07-16 06:22:52.356,451.541
21987,504,1662899702152,2022-09-11 12:35:02.152,134.89
21988,1697,1658041705843,2022-07-17 07:08:25.843,14.904
21990,4709,1650264406428,2022-04-18 06:46:46.428,103.793
21991,867,1658289118568,2022-07-20 03:51:58.568,594.531
21991,16104,1662786148556,2022-09-10 05:02:28.556,869.709
22000,5808,1658065812855,2022-07-17 13:50:12.855,875.75
22008,751,1657851149523,2022-07-15 02:12:29.523,1687.908
22009,17714,1661049301759,2022-08-21 02:35:01.759,2695.948
22013,17401,1654994913752,2022-06-12 00:48:33.752,793.489
22020,10144,1661597518547,2022-08-27 10:51:58.547,2856.459
22036,19653,1662165981225,2022-09-03 00:46:21.225,209.239
22038,10078,1659261699905,2022-07-31 10:01:39.905,1315.517
22038,1246,1659262720366,2022-07-31 10:18:40.366,1020.461
22039,11461,1659766278843,2022-08-06 06:11:18.843,2164.623
22040,12568,1659457997592,2022-08-02 16:33:17.592,1290.531
22052,6789,1655133689140,2022-06-13 15:21:29.140,2841.995
22075,12487,1657972353079,2022-07-16 11:52:33.079,272.217
22075,17169,1662032686561,2022-09-01 11:44:46.561,365.95
22085,17594,1657550391458,2022-07-11 14:39:51.458,176.249
22086,2658,1658894716930,2022-07-27 04:05:16.930,3127.464
22093,18325,1661016618411,2022-08-20 17:30:18.411,185.339
22095,1910,1660300327723,2022-08-12 10:32:07.723,1032.199
22096,5441,1658389656280,2022-07-21 07:47:36.280,1569.884
22109,7629,1661397174704,2022-08-25 03:12:54.704,421.351
22113,13716,1659431417456,2022-08-02 09:10:17.456,3235.793
22115,14037,1660083805249,2022-08-09 22:23:25.249,732.858
22117,12979,1658800401983,2022-07-26 01:53:21.983,13.578
22117,16186,1660480821011,2022-08-14 12:40:21.011,70.349
22117,14894,1661564223296,2022-08-27 01:37:03.296,1660.123
22121,11907,1655206313751,2022-06-14 11:31:53.751,319.728
22128,4152,1655987160969,2022-06-23 12:26:00.969,1532.87
22130,13617,1659049132394,2022-07-28 22:58:52.394,1237.884
22132,19445,1659070579983,2022-07-29 04:56:19.983,2033.153
22156,8049,1660538372953,2022-08-15 04:39:32.953,2552.123
22157,19385,1658112089204,2022-07-18 02:41:29.204,1275.777
22159,9739,1658292777135,2022-07-20 04:52:57.135,462.511
22159,2360,1658293783795,2022-07-20 05:09:43.795,1006.66
22162,16587,1655727283443,2022-06-20 12:14:43.443,131.196
22170,6236,1655533897502,2022-06-18 06:31:37.502,280.192
22170,3719,1660292859739,2022-08-12 08:27:39.739,830.428
22170,1708,1660396881681,2022-08-13 13:21:21.681,1359.47
22171,15993,1660834791504,2022-08-18 14:59:51.504,206.304
22173,3561,1655943988401,2022-06-23 00:26:28.401,345.883
22180,19261,1657273962324,2022-07-08 09:52:42.324,2230.831
22188,417,1659406599762,2022-08-02 02:16:39.762,1589.819
22189,10525,1657820162435,2022-07-14 17:36:02.435,2402.781
22192,16896,1661488484261,2022-08-26 04:34:44.261,196.938
22201,16077,1660993806346,2022-08-20 11:10:06.346,100.552
22201,14692,1661963076887,2022-08-31 16:24:36.887,720.819
22201,17701,1662196200174,2022-09-03 09:10:00.174,2775.224
22201,13012,1662686042091,2022-09-09 01:14:02.091,879.21
22201,16786,1662688133523,2022-09-09 01:48:53.523,2091.432
22202,16394,1659751392036,2022-08-06 02:03:12.036,6.591
22208,12034,1660711660077,2022-08-17 04:47:40.077,996.606
22213,12304,1662188867795,2022-09-03 07:07:47.795,1440.299
22217,3108,1662490235967,2022-09-06 18:50:35.967,414.974
22232,6245,1658898271401,2022-07-27 05:04:31.401,1219.242
22237,11655,1660669525518,2022-08-16 17:05:25.518,1959.725
22239,8511,1657794947338,2022-07-14 10:35:47.338,2373.241
22248,19529,1660476433988,2022-08-14 11:27:13.988,3083.772
22254,8207,1658064435359,2022-07-17 13:27:15.359,2659.53
22257,11207,1661135361091,2022-08-22 02:29:21.091,202.264
22268,4388,1659770547838,2022-08-06 07:22:27.838,862.785
22274,9733,1658027500377,2022-07-17 03:11:40.377,38.089
22276,2311,1661242541339,2022-08-23 08:15:41.339,3028.725
22277,19184,1660694702625,2022-08-17 00:05:02.625,1886.117
22283,2313,1662459039355,2022-09-06 10:10:39.355,2541.389
22296,14682,1662163453504,2022-09-03 00:04:13.504,332.798
22296,10023,1662186692804,2022-09-03 06:31:32.804,843.434
22304,13642,1661325701284,2022-08-24 07:21:41.284,56.398
22306,3557,1662548232829,2022-09-07 10:57:12.829,95.666
22307,2266,1660837836386,2022-08-18 15:50:36.386,264.223
22311,17837,1658285834821,2022-07-20 02:57:14.821,73.538
22319,18326,1659281982127,2022-07-31 15:39:42.127,122.11
22321,5076,1661530534265,2022-08-26 16:15:34.265,365.893
22321,11861,1661965773846,2022-08-31 17:09:33.846,677.995
22327,17493,1660462958058,2022-08-14 07:42:38.058,2162.111
22327,9687,1660918623275,2022-08-19 14:17:03.275,1668.073
22331,6006,1662369483203,2022-09-05 09:18:03.203,1147.697
22333,13312,1658074024785,2022-07-17 16:07:04.785,1390.98
22333,11508,1662335999139,2022-09-04 23:59:59.139,3327.229
22333,5219,1662377712742,2022-09-05 11:35:12.742,88.199
22336,15857,1661677752027,2022-08-28 09:09:12.027,398.485
22336,3720,1661679225310,2022-08-28 09:33:45.310,1473.283
22350,5717,1662790722714,2022-09-10 06:18:42.714,289.908
22364,7115,1662773284992,2022-09-10 01:28:04.992,134.919
22375,3134,1661690245459,2022-08-28 12:37:25.459,414.596
22377,19486,1662252994957,2022-09-04 00:56:34.957,116.376
22380,16840,1660481711442,2022-08-14 12:55:11.442,538.123
22383,6502,1659521554306,2022-08-03 10:12:34.306,60.579
22383,7107,1659521582687,2022-08-03 10:13:02.687,28.381
22386,2395,1656761752890,2022-07-02 11:35:52.890,2849.606
22386,13683,1660322418035,2022-08-12 16:40:18.035,1114.119
22390,11890,1662544009702,2022-09-07 09:46:49.702,248.305
22394,11993,1662821163901,2022-09-10 14:46:03.901,2069.879
22400,4296,1656751331374,2022-07-02 08:42:11.374,461.28
