user,session_info
15010,2022-08-10 04:43:48 (item: 11797) -> 2022-08-10 04:44:34 (item: 16348.0)
15010,2022-08-10 04:44:43 (item: 3865) -> 2022-08-10 04:45:23 (item: 15541.0)
15010,2022-08-10 04:46:28 (item: 4188) -> 2022-08-10 04:47:15 (item: 9610.0)
15061,2022-08-27 12:07:04 (item: 10602) -> 2022-08-27 12:07:19 (item: 10694.0)
15083,2022-09-03 02:32:28 (item: 7233) -> 2022-09-03 02:33:02 (item: 432.0)
15083,2022-09-03 02:36:28 (item: 835) -> 2022-09-03 02:36:47 (item: 12537.0)
15171,2022-08-02 03:10:01 (item: 8938) -> 2022-08-02 03:10:50 (item: 421.0)
15176,2022-08-31 07:26:57 (item: 2111) -> 2022-08-31 07:27:13 (item: 12174.0)
15227,2022-07-09 10:29:20 (item: 7043) -> 2022-07-09 10:29:55 (item: 15105.0)
15250,2022-08-22 03:48:03 (item: 9215) -> 2022-08-22 03:48:51 (item: 16260.0)
15277,2022-08-11 14:09:05 (item: 17980) -> 2022-08-11 14:09:43 (item: 15488.0)
15412,2022-07-16 12:39:57 (item: 13143) -> 2022-07-16 12:40:52 (item: 18067.0)
15412,2022-07-17 04:34:27 (item: 2591) -> 2022-07-17 04:35:11 (item: 15915.0)
15552,2022-09-08 09:01:59 (item: 1933) -> 2022-09-08 09:02:41 (item: 4618.0)
15601,2022-07-14 12:35:28 (item: 16944) -> 2022-07-14 12:36:10 (item: 15253.0)
15601,2022-08-21 17:05:58 (item: 16077) -> 2022-08-21 17:06:22 (item: 9512.0)
15601,2022-08-28 17:56:47 (item: 2034) -> 2022-08-28 17:57:23 (item: 7331.0)
15640,2022-09-09 23:33:10 (item: 2770) -> 2022-09-09 23:34:07 (item: 11772.0)
15652,2022-08-27 01:26:05 (item: 1728) -> 2022-08-27 01:26:27 (item: 12921.0)
15765,2022-09-09 02:05:52 (item: 13057) -> 2022-09-09 02:06:13 (item: 5899.0)
15824,2022-04-21 09:35:19 (item: 11838) -> 2022-04-21 09:35:45 (item: 17758.0)
15867,2022-07-07 05:11:58 (item: 10322) -> 2022-07-07 05:12:48 (item: 13296.0)
15928,2022-09-03 14:47:58 (item: 2775) -> 2022-09-03 14:48:16 (item: 9756.0)
16043,2022-08-25 16:14:44 (item: 10684) -> 2022-08-25 16:15:01 (item: 18907.0)
16135,2022-06-27 13:31:13 (item: 11097) -> 2022-06-27 13:31:49 (item: 8710.0)
16274,2022-08-23 04:01:05 (item: 7464) -> 2022-08-23 04:02:03 (item: 11351.0)
16278,2022-06-27 14:18:07 (item: 3739) -> 2022-06-27 14:19:01 (item: 11097.0)
16278,2022-08-15 04:25:52 (item: 6539) -> 2022-08-15 04:26:16 (item: 3260.0)
16339,2022-07-19 16:36:31 (item: 12840) -> 2022-07-19 16:36:52 (item: 8017.0)
16367,2022-09-01 03:50:12 (item: 3567) -> 2022-09-01 03:51:10 (item: 762.0)
16546,2022-07-19 12:51:28 (item: 3175) -> 2022-07-19 12:51:54 (item: 19038.0)
16620,2022-08-28 05:47:46 (item: 4596) -> 2022-08-28 05:48:01 (item: 6392.0)
16718,2022-07-15 00:17:11 (item: 7753) -> 2022-07-15 00:18:03 (item: 3521.0)
16718,2022-08-06 05:23:08 (item: 18910) -> 2022-08-06 05:23:31 (item: 13605.0)
16720,2022-08-15 17:19:21 (item: 13193) -> 2022-08-15 17:19:56 (item: 3260.0)
16771,2022-08-17 17:54:45 (item: 3260) -> 2022-08-17 17:55:34 (item: 6539.0)
16790,2022-09-06 16:39:31 (item: 7156) -> 2022-09-06 16:40:15 (item: 10559.0)
16825,2022-07-11 20:21:21 (item: 17534) -> 2022-07-11 20:21:36 (item: 1740.0)
16891,2022-06-18 17:32:56 (item: 655) -> 2022-06-18 17:33:29 (item: 9522.0)
16975,2022-08-04 03:06:15 (item: 6868) -> 2022-08-04 03:06:41 (item: 1926.0)
17021,2022-07-06 04:33:18 (item: 14032) -> 2022-07-06 04:33:39 (item: 10238.0)
17149,2022-07-09 02:56:22 (item: 9192) -> 2022-07-09 02:57:13 (item: 7604.0)
17350,2022-08-05 03:50:47 (item: 368) -> 2022-08-05 03:51:21 (item: 4137.0)
17415,2022-05-29 03:26:43 (item: 9702) -> 2022-05-29 03:27:39 (item: 5119.0)
17500,2022-09-03 15:14:26 (item: 1363) -> 2022-09-03 15:14:52 (item: 3312.0)
17622,2022-06-17 10:40:09 (item: 9058) -> 2022-06-17 10:40:25 (item: 16025.0)
17673,2022-08-26 02:27:02 (item: 1728) -> 2022-08-26 02:27:47 (item: 7352.0)
17683,2022-08-19 14:03:05 (item: 17456) -> 2022-08-19 14:04:05 (item: 9512.0)
17690,2022-09-09 15:25:51 (item: 11498) -> 2022-09-09 15:26:21 (item: 16808.0)
17745,2022-08-23 11:29:06 (item: 17780) -> 2022-08-23 11:29:38 (item: 13373.0)
17799,2022-07-31 04:27:18 (item: 15918) -> 2022-07-31 04:27:55 (item: 12479.0)
17799,2022-07-31 04:27:55 (item: 12479) -> 2022-07-31 04:28:11 (item: 9091.0)
17907,2022-08-15 13:15:48 (item: 6370) -> 2022-08-15 13:16:06 (item: 2320.0)
17958,2022-07-05 03:05:17 (item: 13296) -> 2022-07-05 03:06:04 (item: 11984.0)
17958,2022-07-31 10:14:43 (item: 13447) -> 2022-07-31 10:15:26 (item: 10084.0)
18241,2022-08-14 07:49:56 (item: 4053) -> 2022-08-14 07:50:17 (item: 15484.0)
18336,2022-08-09 02:52:35 (item: 5621) -> 2022-08-09 02:52:50 (item: 11068.0)
18336,2022-08-09 02:53:02 (item: 15914) -> 2022-08-09 02:53:32 (item: 7558.0)
18355,2022-08-06 05:48:12 (item: 1070) -> 2022-08-06 05:48:40 (item: 14116.0)
18497,2022-08-18 08:47:53 (item: 6073) -> 2022-08-18 08:48:10 (item: 5666.0)
18746,2022-08-19 01:51:53 (item: 4149) -> 2022-08-19 01:52:23 (item: 12944.0)
18746,2022-09-07 23:54:53 (item: 10112) -> 2022-09-07 23:55:19 (item: 8447.0)
18887,2022-06-27 00:52:25 (item: 17981) -> 2022-06-27 00:53:08 (item: 16018.0)
18887,2022-07-18 05:11:22 (item: 14578) -> 2022-07-18 05:11:59 (item: 16456.0)
18887,2022-07-26 00:05:26 (item: 8041) -> 2022-07-26 00:05:54 (item: 12546.0)
18887,2022-08-03 22:57:55 (item: 8093) -> 2022-08-03 22:58:17 (item: 9400.0)
18915,2022-07-30 06:27:41 (item: 15121) -> 2022-07-30 06:28:10 (item: 247.0)
19010,2022-07-28 15:40:41 (item: 5124) -> 2022-07-28 15:41:13 (item: 2229.0)
19026,2022-07-11 01:40:57 (item: 15269) -> 2022-07-11 01:41:45 (item: 13569.0)
19048,2022-08-21 04:12:45 (item: 16153) -> 2022-08-21 04:13:30 (item: 11047.0)
19076,2022-07-28 14:42:42 (item: 17500) -> 2022-07-28 14:43:30 (item: 2518.0)
19153,2022-07-19 12:43:48 (item: 16299) -> 2022-07-19 12:44:19 (item: 4987.0)
19181,2022-07-26 09:32:15 (item: 12082) -> 2022-07-26 09:33:07 (item: 14981.0)
19254,2022-07-05 01:51:51 (item: 2888) -> 2022-07-05 01:52:09 (item: 12408.0)
19289,2022-04-04 11:12:29 (item: 16510) -> 2022-04-04 11:13:28 (item: 13243.0)
19341,2022-08-21 23:45:26 (item: 12254) -> 2022-08-21 23:45:41 (item: 14179.0)
19391,2022-06-24 22:23:01 (item: 14507) -> 2022-06-24 22:23:24 (item: 5601.0)
19459,2022-08-13 12:37:31 (item: 10606) -> 2022-08-13 12:37:47 (item: 11018.0)
19463,2022-08-13 16:26:48 (item: 716) -> 2022-08-13 16:27:11 (item: 14884.0)
19480,2022-08-03 03:04:13 (item: 9694) -> 2022-08-03 03:04:38 (item: 508.0)
19550,2022-09-08 01:22:26 (item: 10112) -> 2022-09-08 01:23:09 (item: 8447.0)
19708,2022-08-14 11:54:31 (item: 7645) -> 2022-08-14 11:55:10 (item: 3490.0)
19730,2022-09-02 07:28:22 (item: 16758) -> 2022-09-02 07:29:12 (item: 1468.0)
19730,2022-09-02 07:36:05 (item: 3100) -> 2022-09-02 07:36:53 (item: 217.0)
19806,2022-07-19 15:58:26 (item: 8446) -> 2022-07-19 15:58:43 (item: 2111.0)
19818,2022-09-05 07:36:55 (item: 6916) -> 2022-09-05 07:37:13 (item: 809.0)
19921,2022-08-25 10:39:59 (item: 7864) -> 2022-08-25 10:40:57 (item: 307.0)
19971,2022-08-18 13:26:43 (item: 14809) -> 2022-08-18 13:27:40 (item: 9936.0)
19997,2022-06-25 08:07:57 (item: 18012) -> 2022-06-25 08:08:13 (item: 93.0)
20009,2022-08-05 00:38:07 (item: 3807) -> 2022-08-05 00:39:07 (item: 3290.0)
20041,2022-08-15 05:02:11 (item: 6539) -> 2022-08-15 05:03:03 (item: 3260.0)
20081,2022-08-15 04:16:01 (item: 6539) -> 2022-08-15 04:16:27 (item: 3260.0)
20178,2022-07-10 00:21:31 (item: 3688) -> 2022-07-10 00:22:19 (item: 8792.0)
20220,2022-06-15 17:55:35 (item: 6810) -> 2022-06-15 17:55:56 (item: 3325.0)
20220,2022-07-07 18:25:11 (item: 17534) -> 2022-07-07 18:26:08 (item: 1740.0)
20220,2022-08-15 18:16:59 (item: 16255) -> 2022-08-15 18:17:22 (item: 6539.0)
20220,2022-08-21 18:20:47 (item: 17456) -> 2022-08-21 18:21:07 (item: 14536.0)
20356,2022-08-20 09:12:48 (item: 15405) -> 2022-08-20 09:13:09 (item: 17405.0)
20356,2022-08-23 01:35:07 (item: 14773) -> 2022-08-23 01:35:56 (item: 15811.0)
20421,2022-07-22 12:53:59 (item: 38) -> 2022-07-22 12:54:44 (item: 3775.0)
20438,2022-06-25 08:14:30 (item: 12038) -> 2022-06-25 08:14:53 (item: 10522.0)
20505,2022-08-19 05:18:47 (item: 3515) -> 2022-08-19 05:19:05 (item: 7451.0)
20512,2022-08-14 00:22:59 (item: 14885) -> 2022-08-14 00:23:47 (item: 2493.0)
20515,2022-06-22 04:38:30 (item: 13010) -> 2022-06-22 04:38:54 (item: 12264.0)
20578,2022-09-03 01:48:31 (item: 5962) -> 2022-09-03 01:48:55 (item: 7607.0)
20608,2022-07-22 01:13:05 (item: 12991) -> 2022-07-22 01:13:23 (item: 7184.0)
20629,2022-08-08 13:12:23 (item: 1664) -> 2022-08-08 13:13:18 (item: 17013.0)
20803,2022-08-26 02:13:08 (item: 2025) -> 2022-08-26 02:13:36 (item: 13492.0)
20814,2022-07-07 13:33:14 (item: 11868) -> 2022-07-07 13:34:14 (item: 13639.0)
20839,2022-04-21 04:38:27 (item: 10944) -> 2022-04-21 04:38:46 (item: 3987.0)
20839,2022-04-21 04:38:46 (item: 3987) -> 2022-04-21 04:39:16 (item: 16803.0)
20868,2022-08-23 09:42:51 (item: 7034) -> 2022-08-23 09:43:19 (item: 10144.0)
20953,2022-08-16 12:44:28 (item: 10388) -> 2022-08-16 12:44:58 (item: 16417.0)
21024,2022-09-09 23:13:55 (item: 19355) -> 2022-09-09 23:14:16 (item: 10653.0)
21090,2022-08-05 01:11:07 (item: 812) -> 2022-08-05 01:11:33 (item: 11770.0)
21105,2022-08-28 02:49:08 (item: 17338) -> 2022-08-28 02:50:00 (item: 1846.0)
21147,2022-06-30 01:10:27 (item: 626) -> 2022-06-30 01:11:12 (item: 18727.0)
21149,2022-09-06 23:06:32 (item: 11437) -> 2022-09-06 23:07:06 (item: 8638.0)
21197,2022-07-04 04:02:01 (item: 5206) -> 2022-07-04 04:02:57 (item: 15292.0)
21207,2022-06-27 06:08:26 (item: 11097) -> 2022-06-27 06:09:08 (item: 8710.0)
21374,2022-08-25 06:31:56 (item: 11321) -> 2022-08-25 06:32:55 (item: 18265.0)
21434,2022-07-08 14:09:32 (item: 16944) -> 2022-07-08 14:09:57 (item: 15984.0)
21474,2022-08-12 11:26:13 (item: 9856) -> 2022-08-12 11:27:00 (item: 10450.0)
21539,2022-08-07 02:28:52 (item: 5750) -> 2022-08-07 02:29:41 (item: 17538.0)
21563,2022-08-19 15:52:27 (item: 19039) -> 2022-08-19 15:53:25 (item: 6568.0)
21630,2022-07-05 08:47:19 (item: 5349) -> 2022-07-05 08:47:36 (item: 4415.0)
21633,2022-08-15 16:23:12 (item: 6539) -> 2022-08-15 16:24:02 (item: 16255.0)
21927,2022-08-20 12:30:26 (item: 16985) -> 2022-08-20 12:31:09 (item: 6599.0)
21937,2022-06-18 08:10:23 (item: 1957) -> 2022-06-18 08:11:22 (item: 18497.0)
22274,2022-07-17 03:11:02 (item: 7778) -> 2022-07-17 03:11:40 (item: 9733.0)
22304,2022-08-24 07:20:44 (item: 16297) -> 2022-08-24 07:21:41 (item: 13642.0)
22383,2022-08-03 10:12:34 (item: 6502) -> 2022-08-03 10:13:02 (item: 7107.0)
22423,2022-08-26 14:42:55 (item: 8938) -> 2022-08-26 14:43:30 (item: 421.0)
22423,2022-08-26 14:43:30 (item: 421) -> 2022-08-26 14:44:00 (item: 16057.0)
22504,2022-09-10 13:25:19 (item: 11948) -> 2022-09-10 13:25:37 (item: 17567.0)
22608,2022-07-19 11:58:28 (item: 520) -> 2022-07-19 11:59:20 (item: 9766.0)
22646,2022-08-25 04:27:02 (item: 13232) -> 2022-08-25 04:27:20 (item: 16077.0)
22734,2022-08-30 15:58:20 (item: 3947) -> 2022-08-30 15:59:01 (item: 18736.0)
22749,2022-07-24 14:30:38 (item: 2376) -> 2022-07-24 14:31:29 (item: 18073.0)
22749,2022-09-02 11:25:09 (item: 17605) -> 2022-09-02 11:25:47 (item: 13607.0)
22753,2022-08-20 11:55:57 (item: 16444) -> 2022-08-20 11:56:39 (item: 10291.0)
22786,2022-07-22 00:58:05 (item: 7549) -> 2022-07-22 00:58:32 (item: 1339.0)
22960,2022-09-01 15:01:09 (item: 5789) -> 2022-09-01 15:01:32 (item: 13035.0)
23008,2022-08-22 05:56:12 (item: 19494) -> 2022-08-22 05:57:05 (item: 13998.0)
23012,2022-07-16 14:24:22 (item: 4701) -> 2022-07-16 14:25:03 (item: 10299.0)
23024,2022-08-25 15:01:53 (item: 1879) -> 2022-08-25 15:02:17 (item: 5678.0)
23089,2022-08-31 09:07:24 (item: 11808) -> 2022-08-31 09:08:05 (item: 13112.0)
23165,2022-08-29 17:07:11 (item: 10439) -> 2022-08-29 17:07:46 (item: 12994.0)
23221,2022-07-19 22:51:57 (item: 2984) -> 2022-07-19 22:52:29 (item: 7603.0)
23349,2022-08-23 09:56:51 (item: 3992) -> 2022-08-23 09:57:36 (item: 15498.0)
23405,2022-03-19 04:40:41 (item: 7326) -> 2022-03-19 04:41:16 (item: 11468.0)
23418,2022-09-04 12:40:09 (item: 2884) -> 2022-09-04 12:40:36 (item: 2399.0)
23437,2022-07-14 10:31:47 (item: 16994) -> 2022-07-14 10:32:41 (item: 2038.0)
23548,2022-08-10 12:35:44 (item: 13358) -> 2022-08-10 12:36:34 (item: 6572.0)
23562,2022-07-11 15:52:51 (item: 10220) -> 2022-07-11 15:53:32 (item: 5503.0)
23579,2022-08-26 08:44:30 (item: 1277) -> 2022-08-26 08:44:46 (item: 19610.0)
23726,2022-08-29 13:20:15 (item: 15881) -> 2022-08-29 13:21:00 (item: 7607.0)
23732,2022-08-19 12:58:48 (item: 1700) -> 2022-08-19 12:59:21 (item: 15134.0)
23741,2022-08-09 03:42:20 (item: 12179) -> 2022-08-09 03:42:48 (item: 15720.0)
23768,2022-06-28 12:00:07 (item: 9219) -> 2022-06-28 12:00:29 (item: 2413.0)
24061,2022-07-05 14:20:35 (item: 2888) -> 2022-07-05 14:21:08 (item: 14233.0)
24103,2022-09-10 17:22:34 (item: 2209) -> 2022-09-10 17:22:58 (item: 16221.0)
24256,2022-07-05 01:15:49 (item: 4340) -> 2022-07-05 01:16:06 (item: 13405.0)
24257,2022-06-04 07:48:30 (item: 19191) -> 2022-06-04 07:49:13 (item: 2108.0)
24366,2022-08-01 07:43:36 (item: 18867) -> 2022-08-01 07:44:04 (item: 11811.0)
24397,2022-08-15 13:46:42 (item: 6539) -> 2022-08-15 13:47:10 (item: 3260.0)
24424,2022-06-27 17:51:42 (item: 11097) -> 2022-06-27 17:52:06 (item: 8710.0)
24473,2022-08-14 07:04:18 (item: 15152) -> 2022-08-14 07:04:33 (item: 5262.0)
24561,2022-08-22 09:35:02 (item: 7681) -> 2022-08-22 09:35:40 (item: 11949.0)
24561,2022-08-22 09:35:40 (item: 11949) -> 2022-08-22 09:36:04 (item: 14417.0)
24687,2022-08-08 01:53:43 (item: 16981) -> 2022-08-08 01:54:12 (item: 18143.0)
24689,2022-07-17 16:51:11 (item: 13781) -> 2022-07-17 16:52:09 (item: 11432.0)
24718,2022-08-27 13:45:17 (item: 2962) -> 2022-08-27 13:45:57 (item: 11225.0)
24718,2022-09-07 01:10:45 (item: 19549) -> 2022-09-07 01:11:20 (item: 14575.0)
24824,2022-08-10 03:39:48 (item: 3022) -> 2022-08-10 03:40:07 (item: 812.0)
24824,2022-08-10 03:40:07 (item: 812) -> 2022-08-10 03:41:06 (item: 2923.0)
24824,2022-08-10 03:41:06 (item: 2923) -> 2022-08-10 03:41:26 (item: 18830.0)
24857,2022-08-08 01:26:44 (item: 67) -> 2022-08-08 01:27:00 (item: 9869.0)
25001,2022-07-24 09:45:04 (item: 2111) -> 2022-07-24 09:45:21 (item: 12174.0)
25084,2022-09-05 08:18:15 (item: 17178) -> 2022-09-05 08:18:38 (item: 8080.0)
25085,2022-08-11 22:48:45 (item: 12884) -> 2022-08-11 22:49:01 (item: 13622.0)
25171,2022-09-03 12:32:42 (item: 16667) -> 2022-09-03 12:33:39 (item: 7067.0)
25209,2022-09-07 00:21:19 (item: 535) -> 2022-09-07 00:21:47 (item: 14199.0)
25217,2022-07-10 13:41:10 (item: 9139) -> 2022-07-10 13:41:59 (item: 16886.0)
25315,2022-08-28 05:56:24 (item: 1691) -> 2022-08-28 05:56:39 (item: 13521.0)
25351,2022-09-02 02:30:21 (item: 11437) -> 2022-09-02 02:31:08 (item: 13568.0)
25351,2022-09-09 11:40:05 (item: 3614) -> 2022-09-09 11:40:22 (item: 11920.0)
25434,2022-08-12 09:45:33 (item: 6593) -> 2022-08-12 09:46:25 (item: 13611.0)
25533,2022-06-15 00:16:49 (item: 8197) -> 2022-06-15 00:17:06 (item: 14987.0)
25588,2022-07-23 04:48:22 (item: 8683) -> 2022-07-23 04:48:48 (item: 13233.0)
25588,2022-07-27 11:22:15 (item: 7611) -> 2022-07-27 11:22:33 (item: 10717.0)
25683,2022-07-15 14:19:14 (item: 17831) -> 2022-07-15 14:19:35 (item: 11910.0)
25695,2022-09-12 04:38:10 (item: 2183) -> 2022-09-12 04:39:00 (item: 19569.0)
25695,2022-09-12 04:39:00 (item: 19569) -> 2022-09-12 04:39:28 (item: 13231.0)
25751,2022-07-31 00:21:57 (item: 13124) -> 2022-07-31 00:22:51 (item: 11073.0)
25841,2022-08-12 08:48:22 (item: 19422) -> 2022-08-12 08:48:39 (item: 7831.0)
25841,2022-08-12 08:48:39 (item: 7831) -> 2022-08-12 08:49:12 (item: 15104.0)
25853,2022-08-25 03:33:29 (item: 10388) -> 2022-08-25 03:34:20 (item: 5606.0)
25853,2022-08-25 03:43:14 (item: 12878) -> 2022-08-25 03:43:51 (item: 7751.0)
25853,2022-08-25 03:43:51 (item: 7751) -> 2022-08-25 03:44:47 (item: 15525.0)
25899,2022-09-11 15:00:19 (item: 17014) -> 2022-09-11 15:00:53 (item: 4018.0)
25954,2022-08-23 16:48:34 (item: 12684) -> 2022-08-23 16:48:52 (item: 4611.0)
26049,2022-07-18 03:21:34 (item: 6271) -> 2022-07-18 03:22:17 (item: 12710.0)
26258,2022-07-13 17:06:27 (item: 11995) -> 2022-07-13 17:07:26 (item: 17210.0)
26303,2022-08-20 16:15:52 (item: 6217) -> 2022-08-20 16:16:26 (item: 8959.0)
26307,2022-09-08 04:05:47 (item: 1777) -> 2022-09-08 04:06:16 (item: 2698.0)
26316,2022-09-05 23:53:18 (item: 2659) -> 2022-09-05 23:53:35 (item: 983.0)
26358,2022-08-28 02:01:20 (item: 126) -> 2022-08-28 02:02:01 (item: 8415.0)
26360,2022-07-10 16:02:33 (item: 6460) -> 2022-07-10 16:03:01 (item: 10220.0)
26400,2022-09-02 23:00:03 (item: 17337) -> 2022-09-02 23:00:56 (item: 19054.0)
26412,2022-07-10 02:42:17 (item: 19708) -> 2022-07-10 02:43:14 (item: 2161.0)
26412,2022-07-10 02:47:11 (item: 14009) -> 2022-07-10 02:47:53 (item: 9430.0)
26418,2022-08-22 23:57:24 (item: 12630) -> 2022-08-22 23:58:05 (item: 17122.0)
26477,2022-05-29 13:05:41 (item: 11350) -> 2022-05-29 13:06:09 (item: 19171.0)
26791,2022-03-28 08:57:31 (item: 16117) -> 2022-03-28 08:58:01 (item: 16650.0)
26814,2022-09-03 17:20:30 (item: 16428) -> 2022-09-03 17:20:54 (item: 449.0)
26814,2022-09-03 17:20:54 (item: 449) -> 2022-09-03 17:21:43 (item: 2960.0)
26814,2022-09-03 17:21:43 (item: 2960) -> 2022-09-03 17:22:14 (item: 5670.0)
26824,2022-08-25 04:28:45 (item: 7331) -> 2022-08-25 04:29:28 (item: 13232.0)
26854,2022-08-23 17:26:59 (item: 18770) -> 2022-08-23 17:27:25 (item: 19572.0)
26885,2022-08-22 04:28:02 (item: 19271) -> 2022-08-22 04:28:19 (item: 18517.0)
26885,2022-08-22 04:28:19 (item: 18517) -> 2022-08-22 04:29:09 (item: 1130.0)
26954,2022-06-17 16:22:44 (item: 6344) -> 2022-06-17 16:23:20 (item: 11449.0)
26954,2022-06-17 16:23:20 (item: 11449) -> 2022-06-17 16:23:41 (item: 1178.0)
26965,2022-07-28 11:27:53 (item: 871) -> 2022-07-28 11:28:25 (item: 8834.0)
27048,2022-08-13 13:52:26 (item: 12240) -> 2022-08-13 13:53:13 (item: 17518.0)
27074,2022-08-15 06:58:36 (item: 6539) -> 2022-08-15 06:58:54 (item: 3260.0)
27079,2022-09-03 02:24:25 (item: 4023) -> 2022-09-03 02:24:47 (item: 10508.0)
27152,2022-08-28 08:28:19 (item: 9333) -> 2022-08-28 08:28:54 (item: 5107.0)
27278,2022-08-26 02:25:27 (item: 9178) -> 2022-08-26 02:25:43 (item: 14166.0)
27399,2022-08-29 12:34:29 (item: 5837) -> 2022-08-29 12:35:18 (item: 12789.0)
27509,2022-08-15 09:34:34 (item: 16255) -> 2022-08-15 09:34:58 (item: 57.0)
27542,2022-06-20 12:25:44 (item: 5937) -> 2022-06-20 12:26:05 (item: 580.0)
27550,2022-08-19 03:16:35 (item: 18514) -> 2022-08-19 03:17:31 (item: 1064.0)
27608,2022-08-18 00:45:57 (item: 2459) -> 2022-08-18 00:46:30 (item: 13622.0)
27609,2022-08-12 15:09:03 (item: 11834) -> 2022-08-12 15:10:01 (item: 18143.0)
27624,2022-07-29 06:31:57 (item: 11436) -> 2022-07-29 06:32:22 (item: 17243.0)
27639,2022-08-13 15:10:33 (item: 6481) -> 2022-08-13 15:11:13 (item: 7764.0)
27689,2022-08-17 03:23:12 (item: 12715) -> 2022-08-17 03:23:46 (item: 14057.0)
27711,2022-08-19 09:52:22 (item: 12715) -> 2022-08-19 09:52:59 (item: 9218.0)
27737,2022-08-25 18:36:26 (item: 8272) -> 2022-08-25 18:37:26 (item: 11384.0)
27775,2022-05-16 09:04:45 (item: 1086) -> 2022-05-16 09:05:00 (item: 13010.0)
27775,2022-05-16 09:05:00 (item: 13010) -> 2022-05-16 09:05:57 (item: 12264.0)
27775,2022-05-16 09:07:15 (item: 5297) -> 2022-05-16 09:07:37 (item: 18313.0)
27782,2022-08-15 05:55:59 (item: 3260) -> 2022-08-15 05:56:28 (item: 6539.0)
27814,2022-08-01 10:53:46 (item: 11731) -> 2022-08-01 10:54:09 (item: 7388.0)
27917,2022-09-01 09:43:23 (item: 16759) -> 2022-09-01 09:44:10 (item: 17110.0)
27955,2022-08-27 13:10:09 (item: 10187) -> 2022-08-27 13:10:32 (item: 5837.0)
27965,2022-06-29 02:57:02 (item: 6398) -> 2022-06-29 02:57:54 (item: 15984.0)
28045,2022-08-28 14:46:02 (item: 14536) -> 2022-08-28 14:46:22 (item: 15881.0)
28317,2022-09-05 15:43:38 (item: 15628) -> 2022-09-05 15:44:01 (item: 8420.0)
28513,2022-07-02 17:21:47 (item: 17645) -> 2022-07-02 17:22:39 (item: 11695.0)
28524,2022-09-03 17:53:09 (item: 8324) -> 2022-09-03 17:53:30 (item: 18013.0)
28528,2022-08-05 04:41:00 (item: 18830) -> 2022-08-05 04:41:47 (item: 11885.0)
28571,2022-08-15 02:05:43 (item: 2006) -> 2022-08-15 02:06:00 (item: 8754.0)
28631,2022-09-09 13:44:32 (item: 3614) -> 2022-09-09 13:45:08 (item: 11920.0)
28652,2022-06-30 05:23:13 (item: 1572) -> 2022-06-30 05:23:36 (item: 10265.0)
28659,2022-07-11 02:50:29 (item: 15572) -> 2022-07-11 02:51:19 (item: 1740.0)
28725,2022-04-01 13:50:14 (item: 14699) -> 2022-04-01 13:50:52 (item: 1205.0)
28751,2022-06-16 04:54:44 (item: 17114) -> 2022-06-16 04:55:00 (item: 6810.0)
28908,2022-07-13 07:51:51 (item: 16832) -> 2022-07-13 07:52:10 (item: 13777.0)
28973,2022-09-10 14:11:33 (item: 128) -> 2022-09-10 14:12:30 (item: 16993.0)
28979,2022-07-13 07:53:06 (item: 2209) -> 2022-07-13 07:53:25 (item: 19315.0)
29019,2022-06-27 13:45:32 (item: 12352) -> 2022-06-27 13:45:59 (item: 17383.0)
29054,2022-07-24 10:11:23 (item: 18203) -> 2022-07-24 10:11:50 (item: 7410.0)
29111,2022-08-13 12:25:13 (item: 1290) -> 2022-08-13 12:26:07 (item: 6586.0)
29150,2022-05-04 12:38:37 (item: 9648) -> 2022-05-04 12:39:36 (item: 10576.0)
29164,2022-06-28 11:14:33 (item: 450) -> 2022-06-28 11:15:00 (item: 12359.0)
29225,2022-07-27 08:55:26 (item: 15293) -> 2022-07-27 08:55:44 (item: 10034.0)
29301,2022-08-15 04:46:29 (item: 3260) -> 2022-08-15 04:47:12 (item: 6539.0)
29308,2022-07-25 04:45:41 (item: 6004) -> 2022-07-25 04:46:00 (item: 7586.0)
29309,2022-08-26 01:12:13 (item: 9634) -> 2022-08-26 01:12:39 (item: 17090.0)
29348,2022-05-21 09:50:33 (item: 9692) -> 2022-05-21 09:50:53 (item: 10616.0)
29409,2022-09-06 14:21:57 (item: 4404) -> 2022-09-06 14:22:53 (item: 9128.0)
29478,2022-09-04 04:35:36 (item: 4069) -> 2022-09-04 04:36:11 (item: 8425.0)
29542,2022-09-11 12:17:03 (item: 19236) -> 2022-09-11 12:17:23 (item: 13101.0)
29549,2022-07-29 16:32:13 (item: 8019) -> 2022-07-29 16:32:52 (item: 15757.0)
29608,2022-05-04 03:25:42 (item: 9648) -> 2022-05-04 03:26:36 (item: 10576.0)
29771,2022-09-10 14:09:19 (item: 14682) -> 2022-09-10 14:09:48 (item: 8832.0)
29777,2022-06-29 16:22:25 (item: 15293) -> 2022-06-29 16:23:05 (item: 12085.0)
29795,2022-08-25 08:11:13 (item: 10660) -> 2022-08-25 08:11:42 (item: 19114.0)
29831,2022-08-19 14:06:47 (item: 14789) -> 2022-08-19 14:07:40 (item: 19329.0)
29953,2022-07-13 01:48:00 (item: 14897) -> 2022-07-13 01:48:24 (item: 7414.0)
30109,2022-09-09 22:58:25 (item: 13934) -> 2022-09-09 22:59:15 (item: 18435.0)
30192,2022-09-06 23:00:56 (item: 2344) -> 2022-09-06 23:01:45 (item: 54.0)
30200,2022-07-24 06:04:33 (item: 4329) -> 2022-07-24 06:05:31 (item: 1928.0)
